"","FIPS","City","Year","Population","longitude","latitude","Date","MSA","microMSA"
"5413",1966405,"Remsen","July 01 2005",1696,-95.9724007,42.8148253,"7/1/05","",""
"5414",1900190,"Ackley","April 01 1990",1696,-93.0527656,42.5518776,"4/1/90","",""
"5415",1963750,"Pleasantville","July 01 2019",1696,-93.272777,41.3864748,"7/1/19","",""
"5416",1950790,"Mediapolis","July 01 1999",1696,-91.1637445,41.0078886,"7/1/99","",""
"5417",1922980,"Durant","July 01 2007",1695,-90.9119451,41.6014845,"7/1/07","",""
"5418",1963750,"Pleasantville","April 01 2010",1694,-93.272777,41.3864748,"4/1/10","",""
"5419",1963750,"Pleasantville","July 01 2011",1694,-93.272777,41.3864748,"7/1/11","",""
"5420",1903475,"Atkins","July 01 2012",1694,-91.8585601,41.9942458,"7/1/12","",""
"5421",1900190,"Ackley","July 01 2006",1694,-93.0527656,42.5518776,"7/1/06","",""
"5422",1918255,"Dallas Center","July 01 2003",1694,-93.9816407,41.6854114,"7/1/03","",""
"5423",1975990,"Stuart","July 01 2005",1694,-94.3186774,41.5002688,"7/1/05","",""
"5424",1948990,"Manson","July 01 2006",1694,-94.5401543,42.5283851,"7/1/06","",""
"5425",1912270,"Center Point","April 01 1990",1693,-91.7794373,42.1843009,"4/1/90","",""
"5426",1975990,"Stuart","July 01 2003",1692,-94.3186774,41.5002688,"7/1/03","",""
"5427",1950790,"Mediapolis","July 01 1996",1692,-91.1637445,41.0078886,"7/1/96","",""
"5428",1963750,"Pleasantville","July 01 2012",1691,-93.272777,41.3864748,"7/1/12","",""
"5429",1954480,"Mount Ayr","April 01 2010",1691,-94.2376587,40.7141372,"4/1/10","",""
"5430",1963975,"Pocahontas","July 01 2016",1691,-94.6661298,42.7371357,"7/1/16","",""
"5431",1942465,"Lake City","July 01 2012",1691,-94.7310464,42.2676372,"7/1/12","",""
"5432",1950790,"Mediapolis","July 01 1995",1690,-91.1637445,41.0078886,"7/1/95","",""
"5433",1950790,"Mediapolis","July 01 1994",1690,-91.1637445,41.0078886,"7/1/94","",""
"5434",1948990,"Manson","April 01 2010",1690,-94.5401543,42.5283851,"4/1/10","",""
"5435",1950790,"Mediapolis","July 01 1997",1690,-91.1637445,41.0078886,"7/1/97","",""
"5436",1900190,"Ackley","July 01 1993",1688,-93.0527656,42.5518776,"7/1/93","",""
"5437",1966315,"Reinbeck","July 01 2004",1688,-92.5942704,42.3225055,"7/1/04","",""
"5438",1916500,"Corning","July 01 1996",1688,-94.7395154,40.9929182,"7/1/96","",""
"5439",1933420,"Guthrie Center","July 01 1995",1688,-94.4989474,41.6781243,"7/1/95","",""
"5440",1916635,"Corydon","July 01 1992",1687,-93.3174517,40.757426,"7/1/92","",""
"5441",1916500,"Corning","July 01 2004",1687,-94.7395154,40.9929182,"7/1/04","",""
"5442",1933420,"Guthrie Center","July 01 1996",1687,-94.4989474,41.6781243,"7/1/96","",""
"5443",1975990,"Stuart","July 01 2017",1687,-94.3186774,41.5002688,"7/1/17","",""
"5444",1916635,"Corydon","July 01 1993",1687,-93.3174517,40.757426,"7/1/93","",""
"5445",1975990,"Stuart","July 01 2006",1687,-94.3186774,41.5002688,"7/1/06","",""
"5446",1978735,"Traer","July 01 2011",1687,-92.4641603,42.1907351,"7/1/11","",""
"5447",1963975,"Pocahontas","July 01 2017",1687,-94.6661298,42.7371357,"7/1/17","",""
"5448",1942465,"Lake City","July 01 2004",1686,-94.7310464,42.2676372,"7/1/04","",""
"5449",1933420,"Guthrie Center","July 01 1997",1686,-94.4989474,41.6781243,"7/1/97","",""
"5450",1950790,"Mediapolis","July 01 1993",1686,-91.1637445,41.0078886,"7/1/93","",""
"5451",1964470,"Prairie City","July 01 2014",1686,-93.2391586,41.5952729,"7/1/14","",""
"5452",1916500,"Corning","July 01 1997",1685,-94.7395154,40.9929182,"7/1/97","",""
"5453",1903475,"Atkins","July 01 2011",1685,-91.8585601,41.9942458,"7/1/11","",""
"5454",1933420,"Guthrie Center","July 01 1991",1684,-94.4989474,41.6781243,"7/1/91","",""
"5455",1918255,"Dallas Center","July 01 2011",1683,-93.9816407,41.6854114,"7/1/11","",""
"5456",1966405,"Remsen","July 01 2006",1683,-95.9724007,42.8148253,"7/1/06","",""
"5457",1926760,"Farley","July 01 2018",1682,-91.0091147,42.4437548,"7/1/18","",""
"5458",1963750,"Pleasantville","July 01 2014",1682,-93.272777,41.3864748,"7/1/14","",""
"5459",1916500,"Corning","July 01 1998",1682,-94.7395154,40.9929182,"7/1/98","",""
"5460",1942465,"Lake City","July 01 2013",1682,-94.7310464,42.2676372,"7/1/13","",""
"5461",1953490,"Montezuma","July 01 1992",1682,-92.5273821,41.5833762,"7/1/92","",""
"5462",1905365,"Bedford","July 01 1992",1682,-94.7240366,40.6711504,"7/1/92","",""
"5463",1918255,"Dallas Center","July 01 1998",1681,-93.9816407,41.6854114,"7/1/98","",""
"5464",1964470,"Prairie City","April 01 2010",1680,-93.2391586,41.5952729,"4/1/10","",""
"5465",1900190,"Ackley","July 01 1994",1680,-93.0527656,42.5518776,"7/1/94","",""
"5466",1933420,"Guthrie Center","July 01 1994",1680,-94.4989474,41.6781243,"7/1/94","",""
"5467",1922980,"Durant","July 01 2006",1680,-90.9119451,41.6014845,"7/1/06","",""
"5468",1954930,"Moville",NA,1679.392007,NA,NA,"7/1/20","",""
"5469",1933420,"Guthrie Center","July 01 1993",1679,-94.4989474,41.6781243,"7/1/93","",""
"5470",1953490,"Montezuma","July 01 1997",1679,-92.5273821,41.5833762,"7/1/97","",""
"5471",1953490,"Montezuma","July 01 1994",1679,-92.5273821,41.5833762,"7/1/94","",""
"5472",1933420,"Guthrie Center","July 01 1992",1679,-94.4989474,41.6781243,"7/1/92","",""
"5473",1907075,"Blue Grass","July 01 2017",1679,-90.7648763,41.5095767,"7/1/17","",""
"5474",1966315,"Reinbeck","July 01 2003",1679,-92.5942704,42.3225055,"7/1/03","",""
"5475",1954480,"Mount Ayr","July 01 1998",1678,-94.2376587,40.7141372,"7/1/98","",""
"5476",1975990,"Stuart","July 01 2007",1678,-94.3186774,41.5002688,"7/1/07","",""
"5477",1900190,"Ackley","July 01 2007",1677,-93.0527656,42.5518776,"7/1/07","",""
"5478",1922980,"Durant","April 01 2000",1677,-90.9119451,41.6014845,"4/1/00","",""
"5479",1900190,"Ackley","July 01 1995",1677,-93.0527656,42.5518776,"7/1/95","",""
"5480",1953490,"Montezuma","July 01 1993",1677,-92.5273821,41.5833762,"7/1/93","",""
"5481",1918255,"Dallas Center","July 01 2008",1677,-93.9816407,41.6854114,"7/1/08","",""
"5482",1963750,"Pleasantville","July 01 2015",1676,-93.272777,41.3864748,"7/1/15","",""
"5483",1986835,"Woodbine","July 01 1998",1676,-95.7067259,41.7346202,"7/1/98","",""
"5484",1966315,"Reinbeck","July 01 1999",1676,-92.5942704,42.3225055,"7/1/99","",""
"5485",1933420,"Guthrie Center","July 01 1998",1676,-94.4989474,41.6781243,"7/1/98","",""
"5486",1950790,"Mediapolis","July 01 1992",1676,-91.1637445,41.0078886,"7/1/92","",""
"5487",1966405,"Remsen","July 01 1999",1676,-95.9724007,42.8148253,"7/1/99","",""
"5488",1953490,"Montezuma","July 01 1996",1676,-92.5273821,41.5833762,"7/1/96","",""
"5489",1978735,"Traer","July 01 2012",1675,-92.4641603,42.1907351,"7/1/12","",""
"5490",1900190,"Ackley","July 01 1998",1675,-93.0527656,42.5518776,"7/1/98","",""
"5491",1926760,"Farley","July 01 2017",1675,-91.0091147,42.4437548,"7/1/17","",""
"5492",1963750,"Pleasantville","July 01 2016",1675,-93.272777,41.3864748,"7/1/16","",""
"5493",1916635,"Corydon","April 01 1990",1675,-93.3174517,40.757426,"4/1/90","",""
"5494",1986835,"Woodbine","July 01 1997",1675,-95.7067259,41.7346202,"7/1/97","",""
"5495",1966315,"Reinbeck","July 01 2011",1675,-92.5942704,42.3225055,"7/1/11","",""
"5496",1986835,"Woodbine","July 01 1996",1674,-95.7067259,41.7346202,"7/1/96","",""
"5497",1926760,"Farley","July 01 2016",1674,-91.0091147,42.4437548,"7/1/16","",""
"5498",1953490,"Montezuma","July 01 1995",1674,-92.5273821,41.5833762,"7/1/95","",""
"5499",1953490,"Montezuma","July 01 1991",1674,-92.5273821,41.5833762,"7/1/91","",""
"5500",1966315,"Reinbeck","July 01 2005",1674,-92.5942704,42.3225055,"7/1/05","",""
"5501",1900190,"Ackley","July 01 1996",1674,-93.0527656,42.5518776,"7/1/96","",""
"5502",1963750,"Pleasantville","July 01 2013",1674,-93.272777,41.3864748,"7/1/13","",""
"5503",1933420,"Guthrie Center","July 01 1999",1674,-94.4989474,41.6781243,"7/1/99","",""
"5504",1942465,"Lake City","July 01 2016",1673,-94.7310464,42.2676372,"7/1/16","",""
"5505",1966315,"Reinbeck","July 01 1996",1673,-92.5942704,42.3225055,"7/1/96","",""
"5506",1900190,"Ackley","July 01 1997",1673,-93.0527656,42.5518776,"7/1/97","",""
"5507",1900190,"Ackley","July 01 2008",1672,-93.0527656,42.5518776,"7/1/08","",""
"5508",1934725,"Hartley","April 01 2010",1672,-95.4767498,43.1790472,"4/1/10","",""
"5509",1964470,"Prairie City","July 01 2013",1672,-93.2391586,41.5952729,"7/1/13","",""
"5510",1966405,"Remsen","July 01 1998",1672,-95.9724007,42.8148253,"7/1/98","",""
"5511",1966315,"Reinbeck","July 01 1997",1672,-92.5942704,42.3225055,"7/1/97","",""
"5512",1926760,"Farley","July 01 2015",1672,-91.0091147,42.4437548,"7/1/15","",""
"5513",1966405,"Remsen",NA,1671.346581,NA,NA,"7/1/20","",""
"5514",1918255,"Dallas Center","July 01 2002",1671,-93.9816407,41.6854114,"7/1/02","",""
"5515",1964470,"Prairie City","July 01 2011",1670,-93.2391586,41.5952729,"7/1/11","",""
"5516",1945615,"Lisbon","July 01 1999",1670,-91.3916619,41.9205324,"7/1/99","",""
"5517",1942465,"Lake City","July 01 2014",1670,-94.7310464,42.2676372,"7/1/14","",""
"5518",1952950,"Mitchellville","April 01 1990",1670,-93.3629093,41.6678771,"4/1/90","",""
"5519",1903475,"Atkins","April 01 2010",1670,-91.8585601,41.9942458,"4/1/10","",""
"5520",1900190,"Ackley","July 01 1999",1669,-93.0527656,42.5518776,"7/1/99","",""
"5521",1907075,"Blue Grass","July 01 2018",1669,-90.7648763,41.5095767,"7/1/18","",""
"5522",1933420,"Guthrie Center","April 01 2000",1668,-94.4989474,41.6781243,"4/1/00","",""
"5523",1948990,"Manson","July 01 2007",1668,-94.5401543,42.5283851,"7/1/07","",""
"5524",1954480,"Mount Ayr","July 01 2012",1668,-94.2376587,40.7141372,"7/1/12","",""
"5525",1916635,"Corydon","July 01 1994",1668,-93.3174517,40.757426,"7/1/94","",""
"5526",1964470,"Prairie City","July 01 2012",1668,-93.2391586,41.5952729,"7/1/12","",""
"5527",1942465,"Lake City","July 01 2005",1668,-94.7310464,42.2676372,"7/1/05","",""
"5528",1966315,"Reinbeck","July 01 1995",1667,-92.5942704,42.3225055,"7/1/95","",""
"5529",1978735,"Traer","July 01 2013",1667,-92.4641603,42.1907351,"7/1/13","",""
"5530",1905365,"Bedford","July 01 1993",1666,-94.7240366,40.6711504,"7/1/93","",""
"5531",1950790,"Mediapolis","July 01 1991",1666,-91.1637445,41.0078886,"7/1/91","",""
"5532",1966315,"Reinbeck","July 01 2006",1666,-92.5942704,42.3225055,"7/1/06","",""
"5533",1942465,"Lake City","July 01 2015",1665,-94.7310464,42.2676372,"7/1/15","",""
"5534",1953490,"Montezuma","July 01 1998",1665,-92.5273821,41.5833762,"7/1/98","",""
"5535",1954480,"Mount Ayr","July 01 1999",1665,-94.2376587,40.7141372,"7/1/99","",""
"5536",1966405,"Remsen","July 01 1997",1664,-95.9724007,42.8148253,"7/1/97","",""
"5537",1966315,"Reinbeck","July 01 1998",1664,-92.5942704,42.3225055,"7/1/98","",""
"5538",1966315,"Reinbeck","April 01 2010",1664,-92.5942704,42.3225055,"4/1/10","",""
"5539",1907075,"Blue Grass","July 01 2016",1664,-90.7648763,41.5095767,"7/1/16","",""
"5540",1966405,"Remsen","April 01 2010",1663,-95.9724007,42.8148253,"4/1/10","",""
"5541",1955335,"Nashua","April 01 2010",1663,-92.5417304,42.950168,"4/1/10","",""
"5542",1916635,"Corydon","July 01 1996",1662,-93.3174517,40.757426,"7/1/96","",""
"5543",1966315,"Reinbeck","July 01 2012",1662,-92.5942704,42.3225055,"7/1/12","",""
"5544",1948990,"Manson","July 01 2011",1662,-94.5401543,42.5283851,"7/1/11","",""
"5545",1963750,"Pleasantville","July 01 2017",1662,-93.272777,41.3864748,"7/1/17","",""
"5546",1926760,"Farley",NA,1661.702243,NA,NA,"7/1/20","",""
"5547",1907075,"Blue Grass","July 01 2019",1661,-90.7648763,41.5095767,"7/1/19","",""
"5548",1950790,"Mediapolis","July 01 2001",1661,-91.1637445,41.0078886,"7/1/01","",""
"5549",1907075,"Blue Grass",NA,1660.617697,NA,NA,"7/1/20","",""
"5550",1975990,"Stuart","July 01 2008",1660,-94.3186774,41.5002688,"7/1/08","",""
"5551",1916635,"Corydon","July 01 1995",1660,-93.3174517,40.757426,"7/1/95","",""
"5552",1954480,"Mount Ayr","July 01 2017",1660,-94.2376587,40.7141372,"7/1/17","",""
